timestamp,pdu_session_create_request_rate <no value>,pdu_session_create_request_rate 1-111111,pdu_session_create_request_rate 1-222222,pdu_session_create_request_rate 2-333333,pdu_session_create_request_rate 2-444444,pdu_session_create_request_rate 3-555555,pdu_session_create_request_rate 3-666666,pdu_session_create_request_success_rate 1-111111,pdu_session_create_request_success_rate 1-222222,pdu_session_create_request_success_rate 2-333333,pdu_session_create_request_success_rate 2-444444,pdu_session_create_request_success_rate 3-555555,pdu_session_create_request_success_rate 3-666666,n4_establish_success open5gs-smf-metrics.default.svc.cluster.local:9090,smf_sessions 1-111111,smf_sessions 1-222222,smf_sessions 2-333333,smf_sessions 2-444444,smf_sessions 3-555555,smf_sessions 3-666666,active_ues open5gs-smf-metrics.default.svc.cluster.local:9090,n4_establish 10.1.0.138:9090,upf_inbound_traffic 10.1.0.138:9090,upf_outbound_traffic 10.1.0.138:9090,n4_establish 10.1.0.201:9090,upf_inbound_traffic 10.1.0.201:9090,upf_outbound_traffic 10.1.0.201:9090,n4_establish 10.1.0.228:9090,upf_inbound_traffic 10.1.0.228:9090,upf_outbound_traffic 10.1.0.228:9090,n4_establish 10.1.0.232:9090,upf_inbound_traffic 10.1.0.232:9090,upf_outbound_traffic 10.1.0.232:9090,n4_establish 10.1.0.33:9090,upf_inbound_traffic 10.1.0.33:9090,upf_outbound_traffic 10.1.0.33:9090,n4_establish 10.1.0.76:9090,upf_inbound_traffic 10.1.0.76:9090,upf_outbound_traffic 10.1.0.76:9090,cpu_request open5gs-amf,cpu_request open5gs-smf,amf_init_request_rate open5gs-amf-metrics.default.svc.cluster.local:9090,amf_init_requests_succ_rate open5gs-amf-metrics.default.svc.cluster.local:9090,registered_subscribers 1-111111,registered_subscribers 1-222222,registered_subscribers 2-333333,registered_subscribers 2-444444,registered_subscribers 3-555555,registered_subscribers 3-666666,container_cpu_use alertmanager,container_cpu_use calico-kube-controllers,container_cpu_use calico-node,container_cpu_use coredns,container_cpu_use dashboard-metrics-scraper,container_cpu_use grafana,container_cpu_use hostpath-provisioner,container_cpu_use kube-state-metrics,container_cpu_use kubernetes-dashboard,container_cpu_use metrics-server,container_cpu_use mongodb,container_cpu_use node-exporter,container_cpu_use open5gs-amf,container_cpu_use open5gs-ausf,container_cpu_use open5gs-bsf,container_cpu_use open5gs-nrf,container_cpu_use open5gs-nssf,container_cpu_use open5gs-pcf,container_cpu_use open5gs-scp,container_cpu_use open5gs-smf,container_cpu_use open5gs-udm,container_cpu_use open5gs-udr,container_cpu_use open5gs-webui,container_cpu_use populate,container_cpu_use prometheus-server,container_cpu_use prometheus-server-configmap-reload,container_cpu_use pushgateway,container_cpu_use <no value>,pcf_policy_association_requests 1-111111,pcf_policy_association_requests 1-222222,pcf_policy_association_requests 2-333333,pcf_policy_association_requests 2-444444,pcf_policy_association_requests 3-555555,pcf_policy_association_requests 3-666666,pcf_policy_association_requests_success 1-111111,pcf_policy_association_requests_success 1-222222,pcf_policy_association_requests_success 2-333333,pcf_policy_association_requests_success 2-444444,pcf_policy_association_requests_success 3-555555,pcf_policy_association_requests_success 3-666666,pcf_policy_association_number 1-111111,pcf_policy_association_number 1-222222,pcf_policy_association_number 2-333333,pcf_policy_association_number 2-444444,pcf_policy_association_number 3-555555,pcf_policy_association_number 3-666666,label
1727077705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,11.0,29.0,13.0,72.0,87.0,0.0,14.0,14.0,0.0,13.8,14.0,0.0,0.0,0.0,0.0,142.8,0.6000000000000001,0.0,0.0,0.0,0.0,30.200000000000003,0.2,0.04,0.02,64.24242,61.26018,57.0,73.0,61.0,93.0,59.0,83.0,0.001406264465786777,0.003699163937725229,0.05469372928814925,0.005209877547699523,0.0007773620366885217,0.001523018431084731,0.002728203555270995,0.003056148946793084,0.00023977474041413953,0.005407520161620463,0.5393474617026177,0.016546230212252745,0.004582914606303332,0.00044659203571220457,0.0017769251637406503,0.001268244680851061,0.00017035609947346026,0.004337141402489382,0.04140987450762911,0.0067655851063829625,0.005459553006204733,0.0075785717641223055,0.0010229013133133671,6.0254132728117684e-05,0.0898806541789221,4.471399071158893e-06,0.000635771790144302,0.10678539522497965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,11.0,29.0,13.0,72.0,87.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,140.6,0.8,0.0,0.0,0.0,0.0,29.200000000000003,0.4,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014062644657867772,0.003699163937725229,0.05469372928814925,0.005220272038576825,0.0007773620366885217,0.0018019703261924896,0.002728203555270995,0.003056148946793084,0.00038374720621900664,0.0056480473327353495,0.42837447417621366,0.014112739900723334,0.004582914606303332,0.00039027415006662696,0.0010450862743313538,0.0014599124476038746,0.0001672127923455791,0.003997587300661856,0.032495593827857626,0.006939065678574279,0.005094667460014864,0.004232043047152636,0.0008855522978900313,7.261967237705149e-05,0.0898806541789221,5.531914893616649e-06,0.0008587657245157974,0.10605776593195672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,11.0,29.0,13.0,72.0,87.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,141.8,0.6000000000000001,0.0,0.0,0.0,0.0,30.6,0.4,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014304497404927046,0.0033143948900955238,0.04389072224049622,0.004527614442835994,0.0006746884980432722,0.0018019703261924896,0.002100127458706911,0.0033109024637266605,0.0004534488740428367,0.0056480473327353495,0.5341778929966522,0.016961101068053794,0.0030764547029017673,0.000421215016458175,0.0008889329668416773,0.0014599124476038746,0.00015443302263501096,0.004149126108596646,0.015909230615553657,0.006939065678574278,0.005094667460014864,0.0037996702778646204,0.0006530964020348961,7.261967237705149e-05,0.09429588993083551,6.276601784706473e-06,0.0008547357255053946,0.10636796144865404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,11.0,29.0,13.0,72.0,87.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,97.4,1.0,0.0,0.0,0.0,0.0,28.200000000000003,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014694537470845155,0.002926141014318899,0.05448527946761344,0.005428320273731794,0.0006746884980432722,0.0019120676665034173,0.002845978938975758,0.0032400134993276083,0.00036455777976797263,0.004605664819789761,0.5086417035036725,0.016961101068053794,0.0030764547029017673,0.000421215016458175,0.0008018424439807313,0.0012664554096876407,0.00013862038998149938,0.003612025579530133,0.015909230615553657,0.005611352561708852,0.0061334116491803745,0.0030693914041781227,0.000699522571329976,6.0576780044921665e-05,0.09429588993083551,5.491398398909525e-06,0.0010130251809497299,0.10477134572153783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077725.0,3.2,0.0,0.0,0.0,1.4000000000000001,0.0,1.8,0.0,0.0,0.0,1.4000000000000001,0.0,1.8,0.0,15.0,25.0,9.0,21.0,10.0,72.0,88.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,1.8,86.80000000000001,1.0,1.4000000000000001,0.0,0.0,0.0,23.0,0.0,0.04,0.02,66.23058,63.24834,57.0,73.0,59.0,85.0,62.0,88.0,0.0014694537470845155,0.002926141014318899,0.042173644939896796,0.005520451210564788,0.00019384431005165656,0.0019120676665034173,0.002845978938975758,0.0027199823326480286,0.0004768360297758639,0.0053251349241694185,0.5086417035036725,0.014076090315925546,0.0030764547029017673,0.0005033802569580637,0.0007693568975198099,0.0012315226813347372,0.00017678133292036493,0.003612025579530133,0.019618997398018024,0.007222193634644381,0.005089674067158491,0.002920388026771006,0.000699522571329976,7.370134224672261e-05,0.05951058510638124,4.169680329853508e-06,0.0010130251809497299,0.1015152619765226,0.0,0.0,0.0,14.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,18.0,0.0,0.0,1.8,0.8,2.0,1.2000000000000002,1
1727077730.0,3.0,0.0,0.0,0.6000000000000001,0.8,0.8,0.8,0.0,0.0,0.6000000000000001,0.8,0.8,0.8,0.0,4.0,15.0,6.0,20.0,9.0,24.0,42.0,0.0,14.0,14.0,0.0,14.0,14.0,0.6000000000000001,0.0,0.0,1.0,143.0,1.0,0.8,2.2,0.8,0.8,22.0,0.0,0.04,0.02,0.0,0.0,11.0,28.0,14.0,40.0,17.0,43.0,0.0012324512667596038,0.0023408071452518243,0.04958154121397922,0.005552649115651162,0.00019384431005165656,0.0019120676665034173,0.0028461906346702783,0.0029204390478350705,0.0005034322865418325,0.0054307952088974865,0.3239474450688455,0.01675546207333356,0.003232084921903135,0.0005167102035932922,0.00076935689751981,0.001034383267223742,0.00017678133292036493,0.003612025579530133,0.02209504481534846,0.007222193634644381,0.005089674067158491,0.0037975885175579923,0.0007788855980947203,7.370134224672261e-05,0.08196589664396368,0.0,0.0010302358252916239,0.10370260635742731,0.0,0.0,6.0,8.0,8.0,8.0,0.0,0.0,6.0,8.0,8.0,8.0,0.0,0.0,0.6000000000000001,0.8,0.8,0.8,1
1727077735.0,14.4,0.0,7.2,0.0,0.0,0.0,7.2,0.0,7.2,0.0,0.0,0.0,7.2,0.0,4.0,51.0,6.0,20.0,9.0,60.0,78.0,0.0,6.2,6.2,4.6000000000000005,92.60000000000001,6.2,0.0,0.0,0.0,7.0,141.20000000000002,0.4,0.0,1.2000000000000002,0.0,0.0,11.600000000000001,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014744183713863432,0.0036587579786105167,0.04958154121397922,0.005552649115651162,0.00019384431005165656,0.0015596633338140072,0.003052373614320646,0.0029506385832043236,0.0004964201332826346,0.005724540578357255,0.40076798911587314,0.01675546207333356,0.004797150594424904,0.00042725898345506323,0.0009535578932601078,0.0004497632193195096,0.00014294527087876845,0.0008587979775475636,0.02209504481534846,0.003654392643841663,0.002594300316649075,0.0037975885175579923,0.0007025322636277202,7.524633587167375e-05,0.08196589664396368,0.0,0.0011458917459367913,0.10421058555194539,0.0,68.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,68.0,1.6,4.800000000000001,1.2000000000000002,13.8,1.8,34.2,1
1727077740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,6.0,20.0,9.0,60.0,78.0,0.0,4.0,4.0,2.6,553.8000000000001,4.800000000000001,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.4,0.0,0.0,11.0,0.0,0.04,0.02,70.70394,67.7217,47.0,64.0,50.0,76.0,53.0,79.0,0.0014744183713863432,0.0036587579786105167,0.04180082013247216,0.004746458192216247,0.0004094454674442919,0.0015596633338140072,0.0024941792684173526,0.0029506385832043236,0.0005262763915920175,0.005709685705797144,0.40076798911587314,0.01543560586591739,0.003131249996459811,0.00042725898345506323,0.0009535578932601078,0.0020158566125864094,0.00016242214432018458,0.007608234949358506,0.013925521460297945,0.010865442447936252,0.0021247643880895504,0.0037975885175579923,0.0007100430881206059,7.438859453705273e-05,0.08196589664396368,0.0,0.0011458917459367913,0.10700542102243141,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.4,0.0,0.0,0.0,0.4,1
1727077745.0,1.8,0.2,0.4,0.0,0.8,0.0,0.4,0.2,0.4,0.0,0.8,0.0,0.4,0.0,5.0,53.0,3.0,15.0,9.0,62.0,78.0,0.0,4.0,4.0,0.2,561.2,5.0,0.0,0.0,0.0,0.4,138.6,0.4,0.8,0.0,0.0,0.0,11.200000000000001,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010082978723403885,0.0037923832892563327,0.05100840682064087,0.006234291681968535,0.00047380381960766664,0.0010881914893615889,0.0027698477517245934,0.0030159126568328463,0.0005262763915920175,0.005709685705797144,0.4673984357229946,0.01543560586591739,0.0031649053163317034,0.0003756313305170175,0.0009535578932601078,0.0020158566125864094,0.00016242214432018458,0.007608234949358506,0.028592927081005522,0.010865442447936252,0.011789697282315015,0.006464180158918263,0.0009406546344447813,7.438859453705273e-05,0.06746158784441388,0.0,0.0010481459409430762,0.10684884246548784,2.0,4.0,0.0,8.0,0.0,4.0,2.0,4.0,0.0,8.0,0.0,4.0,0.2,0.4,0.6000000000000001,13.600000000000001,0.0,0.4,1
1727077750.0,2.0,0.0,0.4,0.4,0.8,0.0,0.4,0.0,0.4,0.4,0.8,0.0,0.4,0.2,5.0,54.0,5.0,19.0,9.0,63.0,81.0,0.2,4.0,4.0,0.6000000000000001,587.8000000000001,4.6000000000000005,0.4,0.0,0.0,0.4,141.8,0.0,0.8,1.4000000000000001,0.6000000000000001,0.0,11.200000000000001,0.0,0.04,0.02,73.18914,68.84004,54.0,70.0,57.0,85.0,59.0,85.0,0.001441450818923495,0.003733683203984968,0.05100840682064087,0.006579112951774756,0.00039921156450395694,0.0012315797099242943,0.002732494770929972,0.0030159126568328463,0.00039617345782212406,0.004865145997487664,0.3658472556016854,0.013115462797538162,0.00805208334918963,0.0003756313305170175,0.0009599675062937175,0.002565508077336186,0.00016006427215115805,0.010841968422743764,0.028592927081005522,0.015320036029642561,0.014474174106623444,0.006464180158918263,0.0009238393246916857,7.427640406527152e-05,0.09309912432861668,0.0,0.0010636821110371348,0.11017091220505114,0.0,4.0,4.0,8.0,0.0,4.0,0.0,4.0,4.0,8.0,0.0,4.0,0.0,0.2,0.4,0.8,0.0,0.2,1
1727077755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,54.0,5.0,19.0,9.0,63.0,81.0,0.0,4.0,4.0,0.0,597.4,5.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.4,0.0,0.0,11.600000000000001,0.0,0.04,0.02,0.0,0.0,57.0,73.0,62.0,92.0,62.0,88.0,0.001441450818923495,0.003733683203984968,0.042411506611097625,0.00539516502547538,0.00040059153606191095,0.0032495293891434047,0.002284388399287214,0.0024293511552194898,0.0004902343805160223,0.004394612290861607,0.48644023562189836,0.015409158105503418,0.008023791676757088,0.00034246820503367267,0.0015114547519918073,0.002565508077336186,0.00016092696515806063,0.010424521416942688,0.045327513830300425,0.013025008088232624,0.014474174106623444,0.007478244680851072,0.0009590377847085088,5.935675036869398e-05,0.09309912432861667,0.0,0.0008724172941100048,0.11057193589024779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077760.0,3.8000000000000003,0.0,1.4000000000000001,0.0,1.0,0.0,1.4000000000000001,0.0,1.4000000000000001,0.0,1.0,0.0,1.4000000000000001,0.0,4.0,16.0,5.0,24.0,9.0,25.0,46.0,0.0,4.0,4.0,0.0,593.4,5.0,0.0,0.0,0.0,1.4000000000000001,140.4,0.6000000000000001,1.0,0.8,0.0,0.0,11.0,0.0,0.04,0.02,0.0,0.0,12.0,29.0,18.0,48.0,18.0,44.0,0.001441450818923495,0.003683311007244328,0.046039855575042025,0.006348923008583808,0.0003356104632487762,0.0032495293891434047,0.0027661217765690155,0.0024353489721093873,0.0004902343805160223,0.005368556170455168,0.48644023562189836,0.015409158105503418,0.009767978141241692,0.0012428906913040318,0.0019210133074562324,0.0021223949475009446,0.00013054578310849329,0.010424521416942688,0.045327513830300425,0.013025008088232624,0.010976731169992997,0.01038608528005355,0.0008677081012190865,7.255214897590928e-05,0.0885273246628966,0.0,0.0009872241098883836,0.1120529046191424,0.0,14.0,0.0,10.0,0.0,14.0,0.0,14.0,0.0,10.0,0.0,14.0,0.0,1.2000000000000002,0.0,1.0,0.0,1.2000000000000002,1
1727077765.0,14.8,2.2,1.6,0.8,0.4,1.4000000000000001,8.4,2.2,1.6,0.8,0.4,1.4000000000000001,8.4,2.8000000000000003,15.0,24.0,9.0,26.0,16.0,65.0,85.0,1.0,5.4,5.4,2.0,212.8,5.0,0.4,0.0,0.0,8.4,150.0,1.0,0.4,0.2,0.0,1.4000000000000001,30.8,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014027159422569005,0.003961216521743049,0.046039855575042025,0.006419250518627769,0.0003356104632487762,0.003199824149029615,0.0025678285087439253,0.0024353489721093873,0.00038788346825223364,0.0053217138434944414,0.48644023562189836,0.012773935250160578,0.009767978141241692,0.0012428906913040318,0.0023839704321743584,0.0030810391694792863,0.0001560743431735862,0.014350152727883606,0.03900130381671816,0.0125437765957447,0.018799286222321274,0.01038608528005355,0.0009965567342714377,7.08419017819546e-05,0.08612311010572846,0.0003612696326260707,0.0008351025644942167,0.11033747192504822,22.0,16.0,8.0,4.0,14.0,84.0,22.0,16.0,8.0,4.0,14.0,84.0,2.0,12.8,0.8,0.4,1.4000000000000001,36.0,1
1727077770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,9.0,26.0,16.0,65.0,85.0,1.2000000000000002,11.4,11.4,1.0,10.600000000000001,9.4,0.4,0.0,0.0,0.0,101.60000000000001,1.0,0.0,0.2,0.0,0.0,34.4,0.0,0.04,0.02,78.03528,73.68618,51.0,67.0,56.0,86.0,56.0,82.0,0.0014027159422569005,0.003961216521743049,0.03871133367539699,0.006391715165118931,0.00036659829086801906,0.003293184132809155,0.002118123275436208,0.002562333247558929,0.0005237701425957676,0.004413459898332936,0.48878548218742,0.01601153719118848,0.011343681686186938,0.00163628322932534,0.0018353095704195643,0.0030810391694792863,0.00012712255251488597,0.011658960960678134,0.05317712968985717,0.021051199513239513,0.018799286222321274,0.01038608528005355,0.0010343555217193227,7.08419017819546e-05,0.09267359566868719,0.0003612696326260707,0.0006973060018939793,0.1132493505237763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077775.0,5.4,0.0,1.6,0.2,0.0,0.4,3.2,0.0,1.6,0.2,0.0,0.4,3.2,0.4,13.0,25.0,10.0,26.0,13.0,70.0,92.0,0.0,10.0,10.0,1.6,8.4,8.4,0.2,0.0,0.0,3.2,109.80000000000001,1.0,0.0,0.4,0.0,0.4,47.6,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156478185160375,0.0021698936170211824,0.053240719438151785,0.006610377992719658,0.0003307773873418012,0.003293184132809155,0.0018617046932805084,0.002108971084957503,0.0005237701425957676,0.003886490460914152,0.48878548218742,0.01601153719118848,0.00969915775223134,0.0013263744262642758,0.0026343171501300305,0.0015175000000000015,0.0001604276307363315,0.014495230767713238,0.06326196565342496,0.021051199513239513,0.018799286222321274,0.013626472382118742,0.0008796073160407647,5.476757909303834e-05,0.09267359566868719,0.0003612696326260707,0.0005648769259761184,0.11494608104915208,0.0,16.0,2.0,0.0,4.0,32.0,0.0,16.0,2.0,0.0,4.0,32.0,3.4000000000000004,1.0,0.2,0.0,2.6,2.2,1
1727077780.0,4.4,1.2000000000000002,0.8,0.0,0.0,1.0,1.4000000000000001,1.2000000000000002,0.8,0.0,0.0,1.0,1.4000000000000001,0.6000000000000001,15.0,26.0,10.0,26.0,18.0,75.0,92.0,0.8,11.200000000000001,11.200000000000001,0.8,10.4,10.600000000000001,0.0,0.0,0.0,1.4000000000000001,166.8,1.0,0.0,0.2,0.0,1.0,38.6,0.0,0.04,0.02,80.64474,76.17138,58.0,76.0,62.0,92.0,62.0,90.0,0.0018294105892765133,0.003908572698566941,0.053240719438151785,0.006354277875647363,0.0003795041728902297,0.004045800844389696,0.0025969413687279386,0.0032468216980035916,0.0008062814720458183,0.005521474616623192,0.5197147619235716,0.013284594501560288,0.009829102503589378,0.0013263744262642758,0.0025145486534037054,0.0017572434077410108,0.00016533112277793127,0.01254636870950924,0.05412500480856432,0.01718345093156118,0.021660300659454783,0.013626472382118742,0.0009827692572559905,7.029507348204336e-05,0.08766180923174006,0.0005371140042632753,0.0009011826791732643,0.11509803492565786,12.0,8.0,0.0,0.0,10.0,14.0,12.0,8.0,0.0,0.0,10.0,14.0,0.4,0.2,0.0,0.0,1.0,1.4000000000000001,1
1727077785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,10.0,26.0,18.0,75.0,92.0,0.4,14.0,14.0,0.0,12.0,11.8,0.0,0.0,0.0,0.0,176.85851318944844,0.9992006394884092,0.0,0.0,0.0,0.0,41.800000000000004,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018294105892765135,0.003908572698566941,0.05411762245181873,0.00584639925322201,0.00019984490580002921,0.0033113025585942636,0.0028163959425060187,0.0032468216980035916,0.0008062814720458183,0.0054811911874485825,0.48196401670690187,0.017167124820506696,0.008803039390269501,0.001471858600264429,0.0025145486534037054,0.0033669623324897595,0.00016533112277793127,0.01254636870950924,0.05723094738249862,0.01612507831855418,0.019939898183845933,0.011931916902264248,0.0009827692572559905,6.945794860698301e-05,0.06305191887598162,0.0003226370909110977,0.0009011826791732643,0.11609995910693985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,10.0,26.0,18.0,75.0,92.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,176.34107285828662,1.00080064051241,0.0,0.0,0.0,0.0,40.2,0.0,0.04,0.02,80.64474,76.17138,58.0,76.0,62.0,92.0,62.0,90.0,0.0017283163534556338,0.00390857269856694,0.04490432271949015,0.005846399253222009,0.0001998449058000292,0.0020786085990947317,0.0028163959425060183,0.0033413280033107273,0.0006939130489435568,0.005481191187448581,0.40950474316182495,0.017167124820506693,0.007960507667993276,0.0014718586002644286,0.0024389757361654727,0.0033669623324897586,0.0001342709158453839,0.011661104013509518,0.05249359992387587,0.016125078318554177,0.01993989818384593,0.011931916902264247,0.0008528276653661683,6.9457948606983e-05,0.06645729527099284,0.00032263709091109763,0.0009727618104645327,0.11407786774585092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077795.0,1.0,0.4,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.6000000000000001,17.0,27.0,10.0,26.0,18.0,76.0,92.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,0.0,0.0,0.2,176.60000000000002,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018375991967982401,0.003970423956219076,0.05130837656097291,0.005877209559220642,0.0001788758191544816,0.002078608599094732,0.003397479965552392,0.003341328003310728,0.0008011675160577128,0.004196080236958034,0.3693410751029166,0.017592234152946685,0.010311477128633062,0.001471858600264429,0.002438975736165473,0.0037378049409678158,0.0001731768101736523,0.011661104013509522,0.04474364897289235,0.01981424249814157,0.014641191071419172,0.011931916902264248,0.0009661986557197896,7.357507232350096e-05,0.08855485303149949,0.0,0.0009009719473742033,0.11557532406390157,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,0.4,0.2,0.0,0.0,0.0,0.2,1
1727077800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,10.0,26.0,18.0,76.0,92.0,0.4,15.0,15.0,0.4,13.0,13.200000000000001,0.0,0.0,0.0,0.0,114.60000000000001,1.0,0.0,0.0,0.0,0.0,41.6,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018375991967982406,0.003970423956219076,0.05574875142861414,0.005930012156568143,0.0001788758191544816,0.002078608599094732,0.0035982236122041934,0.003403829430408274,0.000671905813737768,0.006158323852230417,0.4509387517026402,0.017592234152946685,0.008957757083062411,0.0004008857948783786,0.002438975736165473,0.002783543680108667,0.0001731768101736523,0.009982455006546464,0.039480847098938905,0.01448724429830253,0.015455871006551696,0.008792659574468089,0.0009661986557197896,7.357507232350096e-05,0.08855485303149949,0.0,0.0009432842904603784,0.11246455565353917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1727077805.0,2.2,0.0,1.0,0.0,0.0,0.0,1.2000000000000002,0.0,1.0,0.0,0.0,0.0,1.2000000000000002,0.0,15.0,24.0,10.0,26.0,14.0,69.0,88.0,0.0,14.0,14.0,1.0,12.200000000000001,12.0,0.0,0.0,0.0,1.2000000000000002,99.4,1.0,0.0,0.0,0.0,0.0,35.800000000000004,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001991033605703008,0.0037091833097454814,0.05574875142861414,0.004950028230927286,0.0004619130196277918,0.001851565670820015,0.0035982236122041934,0.003403829430408274,0.0007313730475267507,0.006158323852230417,0.4509387517026402,0.017592234152946685,0.009391420842462512,0.00046324351979269533,0.0017921192774590985,0.0028784484683113108,0.0001731768101736523,0.009982455006546464,0.039480847098938905,0.01448724429830253,0.015455871006551696,0.008279667611260795,0.0010647906037633925,7.357507232350096e-05,0.07818170392048927,0.0,0.0009167890306281136,0.11351107365998804,0.0,10.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,12.0,3.8000000000000003,0.2,0.0,0.0,2.8000000000000003,0.2,1
1727077810.0,2.4000000000000004,0.8,0.6000000000000001,0.0,0.0,0.4,0.6000000000000001,0.8,0.6000000000000001,0.0,0.0,0.4,0.6000000000000001,0.0,19.0,27.0,10.0,26.0,16.0,72.0,88.0,0.8,15.200000000000001,15.200000000000001,0.6000000000000001,13.200000000000001,13.200000000000001,0.0,0.0,0.0,0.6000000000000001,143.8,1.0,0.0,0.0,0.0,0.4,38.400000000000006,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016348211016960256,0.004087839368676727,0.0550698360732843,0.005818327216764806,0.0005456944540549914,0.0015959159699354666,0.0035982236122041934,0.003403829430408274,0.0007658312407793701,0.006068979718244407,0.5453561280539079,0.014244991539682882,0.009391420842462512,0.00039356654726565394,0.0010759244728760788,0.0028784484683113108,0.0001640747874626101,0.009982455006546464,0.019216503573285696,0.009526798580024623,0.013374926419574133,0.008279667611260795,0.0010426279646974027,7.560539881750999e-05,0.07045875745831891,8.041169990233294e-05,0.0009167890306281136,0.11305247794541412,8.0,6.0,0.0,0.0,4.0,6.0,8.0,6.0,0.0,0.0,4.0,6.0,0.8,0.6000000000000001,0.0,0.0,0.4,0.6000000000000001,1
