timestamp,pdu_session_create_request_rate,pdu_session_create_request_success_rate,smf_sessions,n4_establish,upf_inbound_traffic,upf_outbound_traffic,registered_subscribers,pcf_policy_association_requests,pcf_policy_association_requests_success,pcf_policy_association_number,label,slice_id
1725591270.0,0.0,0.0,0.0,1.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725591275.0,2.6,2.6,13.0,1.0,12.4,12.200000000000001,44.0,26.0,26.0,2.6,0.0,1-111111
1725591280.0,0.0,0.0,13.0,0.2,13.4,13.4,46.0,0.0,0.0,0.0,0.0,1-111111
1725591285.0,0.2,0.2,14.0,0.0,14.0,14.200000000000001,46.0,1.998800719568259,1.998800719568259,0.19988007195682592,0.0,1-111111
1725591290.0,0.0,0.0,14.0,0.0,14.0,13.8,46.0,0.0,0.0,0.0,0.0,1-111111
1725591295.0,0.0,0.0,14.0,0.0,14.0,14.0,46.0,0.0,0.0,0.0,0.0,1-111111
1725591300.0,0.0,0.0,14.0,0.0,14.0,14.0,46.0,0.0,0.0,0.0,0.0,1-111111
1725591305.0,0.0,0.0,14.0,0.0,14.0,14.0,46.0,0.0,0.0,0.0,0.0,1-111111
1725591310.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1725591315.0,0.0,0.0,14.0,0.0,14.0,14.0,46.0,0.0,0.0,0.0,0.0,1-111111
1727077110.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077115.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.2,0.0,1-111111
1727077325.0,0.0,0.0,2.0,0.2,0.4,0.4,21.0,0.0,0.0,0.0,0.0,1-111111
1727077330.0,0.5275399999999999,0.5275399999999999,5.0,0.8,3.0,3.0,21.0,6.0,6.0,0.6000000000000001,0.0,1-111111
1727077335.0,1.5917999999999999,1.5917999999999999,15.0,0.2,5.0,5.0,56.0,18.416,18.416,1.8416000000000001,0.0,1-111111
1727077340.0,0.0,0.0,15.0,1.8,12.8,12.8,56.0,0.0,0.0,0.0,0.0,1-111111
1727077345.0,0.0,0.0,15.0,0.0,14.200000000000001,14.200000000000001,56.0,0.0,0.0,0.0,0.0,1-111111
1727077350.0,0.0,0.0,15.0,0.0,14.0,14.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077355.0,0.0,0.0,15.0,0.0,14.0,14.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077360.0,0.0,0.0,15.0,0.0,14.0,14.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077365.0,0.0,0.0,15.0,0.0,14.0,14.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077370.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077375.0,0.0,0.0,15.0,0.0,14.0,14.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077380.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077385.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077390.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077395.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077400.0,0.0,0.0,5.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077405.0,0.2,0.2,6.0,0.2,7.0,7.0,39.0,2.0,2.0,1.2000000000000002,0.0,1-111111
1727077410.0,0.0,0.0,6.0,0.0,5.0,5.0,47.0,0.0,0.0,0.0,0.0,1-111111
1727077415.0,0.0,0.0,5.0,0.0,4.0,4.0,61.0,0.0,0.0,1.0,0.0,1-111111
1727077420.0,0.6000000000000001,0.6000000000000001,8.0,0.6000000000000001,5.2,5.2,0.0,6.0,6.0,0.6000000000000001,0.0,1-111111
1727077425.0,0.0,0.0,8.0,0.0,6.6000000000000005,6.6000000000000005,62.0,0.0,0.0,0.0,0.0,1-111111
1727077430.0,0.0,0.0,7.0,0.0,7.2,7.2,16.0,0.0,0.0,0.0,0.0,1-111111
1727077435.0,2.2,2.2,18.0,1.4000000000000001,8.8,8.8,0.0,22.0,22.0,2.0,0.0,1-111111
1727077440.0,0.0,0.0,0.0,0.8,14.600000000000001,14.600000000000001,51.0,0.0,0.0,0.0,0.0,1-111111
1727077445.0,0.0,0.0,16.0,0.2,12.200000000000001,12.200000000000001,62.0,2.0,2.0,3.0,0.0,1-111111
1727077450.0,0.8,1.0,19.0,0.8,14.4,14.4,0.0,10.0,10.0,0.8,0.0,1-111111
1727077455.0,0.0,0.0,19.0,0.2,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077460.0,0.0,0.0,19.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077465.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,2.0,2.0,0.0,0.0,1-111111
1727077470.0,0.0,0.0,0.0,0.2,17.8,17.8,0.0,0.0,0.0,0.0,0.0,1-111111
1727077475.0,0.0,0.0,0.0,0.0,18.0,18.0,62.0,0.0,0.0,0.0,0.0,1-111111
1727077480.0,0.0,0.0,19.0,0.0,18.0,18.0,62.0,0.0,0.0,0.0,0.0,1-111111
1727077485.0,0.0,0.0,19.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077490.0,0.0,0.0,19.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077495.0,0.0,0.0,0.0,0.0,18.0,18.0,62.0,0.0,0.0,0.0,0.0,1-111111
1727077500.0,0.0,0.0,0.0,0.0,16.8,16.8,62.0,0.0,0.0,0.0,0.0,1-111111
1727077505.0,0.0,0.0,16.0,0.0,15.0,15.0,58.0,0.0,0.0,3.2,0.0,1-111111
1727077510.0,0.0,0.0,0.0,0.2,15.200000000000001,15.200000000000001,0.0,2.0,2.0,0.2,0.0,1-111111
1727077515.0,0.0,0.0,6.0,0.0,7.2,7.2,53.0,2.0,2.0,1.6,0.0,1-111111
1727077520.0,0.0,0.0,0.0,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077525.0,0.0,0.0,6.0,0.0,5.0,5.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077530.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077535.0,0.0,0.0,6.0,0.0,5.0,5.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077540.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077545.0,0.0,0.0,0.0,1.0,6.4,6.4,0.0,18.0,18.0,1.6,0.0,1-111111
1727077550.0,0.0,0.0,0.0,0.8,11.600000000000001,11.600000000000001,54.0,0.0,0.0,0.0,0.0,1-111111
1727077555.0,0.0,0.0,14.0,0.0,12.0,12.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077560.0,0.2,0.2,14.0,0.0,10.600000000000001,10.600000000000001,57.0,2.0,2.0,0.0,0.0,1-111111
1727077565.0,0.0,0.0,0.0,0.2,8.0,8.0,56.0,0.0,0.0,2.4000000000000004,0.0,1-111111
1727077570.0,0.0,0.0,0.0,0.8,9.4,9.4,0.0,8.0,8.0,0.8,0.0,1-111111
1727077575.0,0.0,0.0,0.0,0.0,12.0,12.0,56.0,2.0,2.0,0.0,0.0,1-111111
1727077580.0,0.0,0.0,14.0,0.2,12.8,12.8,56.0,0.0,0.0,0.0,0.0,1-111111
1727077585.0,0.0,0.0,0.0,0.0,13.0,13.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077590.0,0.0,0.0,0.0,0.0,12.8,12.8,0.0,0.0,0.0,0.0,0.0,1-111111
1727077595.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,3.0,0.0,1-111111
1727077600.0,0.0,0.0,0.0,0.6000000000000001,13.0,13.0,0.0,6.0,6.0,0.6000000000000001,0.0,1-111111
1727077605.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077610.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077615.0,0.0,0.0,16.0,0.0,15.0,15.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077620.0,0.0,0.0,7.0,0.0,15.0,15.0,12.0,0.0,0.0,0.0,0.0,1-111111
1727077625.0,0.0,0.0,0.0,0.2,8.4,8.4,0.0,2.0,2.0,2.0,0.0,1-111111
1727077630.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,1-111111
1727077635.0,0.0,0.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077640.0,0.0,0.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077645.0,0.0,0.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077650.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077655.0,2.0,2.0,17.0,1.2000000000000002,8.6,8.6,54.0,20.0,20.0,1.8,0.0,1-111111
1727077660.0,0.0,0.0,17.0,0.8,15.600000000000001,15.600000000000001,0.0,0.0,0.0,0.0,0.0,1-111111
1727077665.0,0.2,0.2,18.0,0.2,16.2,16.2,0.0,2.0,2.0,0.2,0.0,1-111111
1727077670.0,0.0,0.0,18.0,0.0,17.0,17.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077675.0,0.0,0.0,18.0,0.0,17.0,17.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077680.0,0.0,0.0,18.0,0.0,14.600000000000001,14.600000000000001,58.0,0.0,0.0,0.0,0.0,1-111111
1727077685.0,0.0,0.0,11.0,0.0,10.0,10.0,57.0,0.0,0.0,2.6,0.0,1-111111
1727077690.0,0.8,0.8,15.0,0.8,11.0,11.0,0.0,8.0,8.0,0.8,0.0,1-111111
1727077695.0,0.0,0.0,15.0,0.0,14.0,14.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077700.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077705.0,0.0,0.0,15.0,0.0,14.0,14.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077710.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077715.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077720.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077725.0,0.0,0.0,15.0,0.0,14.0,14.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077730.0,0.0,0.0,4.0,0.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,1-111111
1727077735.0,0.0,0.0,4.0,0.0,6.2,6.2,0.0,0.0,0.0,1.6,0.0,1-111111
1727077740.0,0.0,0.0,4.0,0.0,4.0,4.0,47.0,0.0,0.0,0.0,0.0,1-111111
1727077745.0,0.2,0.2,5.0,0.0,4.0,4.0,0.0,2.0,2.0,0.2,0.0,1-111111
1727077750.0,0.0,0.0,5.0,0.2,4.0,4.0,54.0,0.0,0.0,0.0,0.0,1-111111
1727077755.0,0.0,0.0,5.0,0.0,4.0,4.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077760.0,0.0,0.0,4.0,0.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,1-111111
1727077765.0,2.2,2.2,15.0,1.0,5.4,5.4,0.0,22.0,22.0,2.0,0.0,1-111111
1727077770.0,0.0,0.0,15.0,1.2000000000000002,11.4,11.4,51.0,0.0,0.0,0.0,0.0,1-111111
1727077775.0,0.0,0.0,13.0,0.0,10.0,10.0,0.0,0.0,0.0,3.4000000000000004,0.0,1-111111
1727077780.0,1.2000000000000002,1.2000000000000002,15.0,0.8,11.200000000000001,11.200000000000001,58.0,12.0,12.0,0.4,0.0,1-111111
1727077785.0,0.0,0.0,15.0,0.4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077790.0,0.0,0.0,15.0,0.0,14.0,14.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077795.0,0.4,0.4,17.0,0.0,14.0,14.0,0.0,4.0,4.0,0.4,0.0,1-111111
1727077800.0,0.0,0.0,17.0,0.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077805.0,0.0,0.0,15.0,0.0,14.0,14.0,0.0,0.0,0.0,3.8000000000000003,0.0,1-111111
1727077810.0,0.8,0.8,19.0,0.8,15.200000000000001,15.200000000000001,0.0,8.0,8.0,0.8,0.0,1-111111
1727077815.0,0.0,0.0,19.0,0.0,18.0,18.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727077820.0,0.0,0.0,19.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077825.0,0.0,0.0,19.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077830.0,0.0,0.0,19.0,0.0,18.0,18.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077835.0,0.0,0.0,19.0,0.0,18.0,18.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077840.0,0.0,0.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077845.0,0.2,0.2,9.0,0.0,10.4,10.4,0.0,2.0,2.0,3.0,0.0,1-111111
1727077850.0,0.0,0.0,9.0,0.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077855.0,0.0,0.0,9.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077860.0,0.0,0.0,9.0,0.0,6.800000000000001,6.800000000000001,58.0,0.0,0.0,0.0,0.0,1-111111
1727077865.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,2.2,0.0,1-111111
1727077870.0,0.6000000000000001,0.6000000000000001,7.0,0.6000000000000001,4.6000000000000005,4.6000000000000005,10.0,6.0,6.0,0.6000000000000001,0.0,1-111111
1727077875.0,2.4000000000000004,2.4000000000000004,19.0,1.0,8.6,8.6,0.0,24.0,24.0,2.2,0.0,1-111111
1727077880.0,0.0,0.0,19.0,1.4000000000000001,17.6,17.6,45.0,0.0,0.0,0.0,0.0,1-111111
1727077885.0,1.4000000000000001,1.4000000000000001,26.0,0.6000000000000001,18.400000000000002,18.400000000000002,56.0,14.0,14.0,1.4000000000000001,0.0,1-111111
1727077890.0,0.2,0.2,26.0,0.8,23.0,23.0,56.0,2.0,2.0,0.0,0.0,1-111111
1727077895.0,0.0,0.0,26.0,0.2,23.0,23.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727077900.0,0.0,0.0,0.0,0.0,23.0,23.0,56.0,2.0,2.0,0.0,0.0,1-111111
1727077905.0,0.0,0.0,26.0,0.2,23.0,23.0,0.0,2.0,2.0,0.0,0.0,1-111111
1727077910.0,0.0,0.0,26.0,0.2,23.8,23.8,0.0,0.0,0.0,0.0,0.0,1-111111
1727077915.0,0.2,0.2,26.0,0.0,24.0,24.0,0.0,2.0,2.0,0.0,0.0,1-111111
1727077920.0,0.0,0.0,0.0,0.2,23.6,23.6,56.0,0.0,0.0,0.0,0.0,1-111111
1727077925.0,0.0,0.0,0.0,0.0,20.966453674121407,20.966453674121407,58.0,0.0,0.0,5.6000000000000005,0.0,1-111111
1727077930.0,0.0,0.0,0.0,1.001602564102564,22.235576923076923,22.235576923076923,0.0,10.0,10.0,1.0,0.0,1-111111
1727077935.0,0.0,0.0,27.0,0.0,26.0,26.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077940.0,0.0,0.0,27.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727077945.0,0.0,0.0,0.0,0.0,26.0,26.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077950.0,0.0,0.0,0.0,0.0,25.400000000000002,25.400000000000002,12.0,0.0,0.0,0.0,0.0,1-111111
1727077955.0,0.0,0.0,5.0,0.0,8.200000000000001,8.200000000000001,0.0,0.0,0.0,2.6,0.0,1-111111
1727077960.0,0.0,0.0,0.0,0.6000000000000001,6.6000000000000005,6.6000000000000005,50.0,6.0,6.0,0.6000000000000001,0.0,1-111111
1727077965.0,0.0,0.0,0.0,0.0,6.800000000000001,6.800000000000001,57.0,0.0,0.0,0.0,0.0,1-111111
1727077970.0,0.0,0.0,0.0,0.0,7.0,7.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727077975.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,1-111111
1727077980.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,1-111111
1727077985.0,0.0,0.0,14.0,1.4000000000000001,8.200000000000001,8.200000000000001,0.0,14.0,14.0,1.2000000000000002,0.0,1-111111
1727077990.0,0.0,0.0,14.0,0.0,13.0,13.0,46.0,0.0,0.0,0.0,0.0,1-111111
1727077995.0,0.0,0.0,0.0,0.8,13.8,13.8,60.0,8.0,8.0,0.8,0.0,1-111111
1727078000.0,0.0,0.0,0.0,0.0,17.0,17.0,60.0,0.0,0.0,0.0,0.0,1-111111
1727078005.0,0.0,0.0,18.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078010.0,0.0,0.0,18.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078015.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078020.0,0.0,0.0,18.0,0.0,17.0,17.0,60.0,0.0,0.0,0.0,0.0,1-111111
1727078025.0,0.0,0.0,18.0,0.0,17.0,17.0,61.0,0.0,0.0,0.0,0.0,1-111111
1727078030.0,0.0,0.0,0.0,0.0,17.0,17.0,61.0,0.0,0.0,0.0,0.0,1-111111
1727078035.0,0.0,0.0,18.0,0.0,17.0,17.0,61.0,0.0,0.0,0.0,0.0,1-111111
1727078040.0,0.0,0.0,0.0,0.0,15.18784972022382,15.18784972022382,61.0,0.0,0.0,0.0,0.0,1-111111
1727078045.0,0.0,0.0,11.0,0.0,10.0080064051241,10.0080064051241,0.0,0.0,0.0,3.8000000000000003,0.0,1-111111
1727078050.0,1.2000000000000002,1.2000000000000002,17.0,1.0,11.200000000000001,11.200000000000001,58.0,12.0,12.0,1.2000000000000002,0.0,1-111111
1727078055.0,0.0,0.0,0.0,0.2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078060.0,0.0,0.0,6.0,0.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,1-111111
1727078065.0,0.2,0.2,7.0,0.2,8.200000000000001,8.200000000000001,52.0,2.0,2.0,3.0,0.0,1-111111
1727078070.0,0.0,0.0,0.0,0.0,6.0,6.0,52.0,0.0,0.0,0.0,0.0,1-111111
1727078075.0,0.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078080.0,0.0,0.0,7.0,0.0,6.0,6.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078085.0,0.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078090.0,0.0,0.0,0.0,0.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,1-111111
1727078095.0,0.0,0.0,0.0,0.4,6.2,6.2,48.0,16.0,16.0,1.4000000000000001,0.0,1-111111
1727078100.0,0.0,0.0,14.0,1.2000000000000002,12.4,12.4,48.0,0.0,0.0,0.0,0.0,1-111111
1727078105.0,0.0,0.0,14.0,0.0,13.0,13.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078110.0,0.0,0.0,14.0,0.0,13.0,13.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078115.0,0.0,0.0,14.0,0.0,13.0,13.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078120.0,0.0,0.0,14.0,0.0,13.0,13.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078125.0,0.0,0.0,14.0,0.0,13.0,13.0,57.0,0.0,0.0,0.0,0.0,1-111111
1727078130.0,0.0,0.0,14.0,0.0,12.600000000000001,12.600000000000001,57.0,0.0,0.0,0.0,0.0,1-111111
1727078135.0,0.0,0.0,11.0,0.0,10.0,10.0,58.0,0.0,0.0,3.8000000000000003,0.0,1-111111
1727078140.0,0.4,0.4,13.0,0.4,10.4,10.4,58.0,4.0,4.0,0.4,0.0,1-111111
1727078145.0,0.0,0.0,13.0,0.0,12.0,12.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078150.0,0.0,0.0,13.0,0.0,12.0,12.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078155.0,0.0,0.0,13.0,0.0,12.0,12.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078160.0,0.0,0.0,13.0,0.0,11.200000000000001,11.200000000000001,58.0,0.0,0.0,0.0,0.0,1-111111
1727078165.0,0.0,0.0,10.0,0.0,9.0,9.0,58.0,0.0,0.0,3.6,0.0,1-111111
1727078170.0,1.0,1.0,7.0,1.0,10.0,10.0,12.0,10.0,10.0,1.0,0.0,1-111111
1727078175.0,0.2,0.2,8.0,0.0,9.0,9.0,51.0,2.0,2.0,3.6,0.0,1-111111
1727078180.0,0.0,0.0,8.0,0.2,7.0,7.0,51.0,0.0,0.0,0.0,0.0,1-111111
1727078185.0,0.0,0.0,8.0,0.0,7.0,7.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078190.0,0.0,0.0,8.0,0.0,7.0,7.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078195.0,0.0,0.0,8.0,0.0,7.0,7.0,58.0,0.0,0.0,0.0,0.0,1-111111
1727078200.0,0.0,0.0,7.0,0.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,1-111111
1727078205.0,1.8,1.8,16.0,0.8,7.6000000000000005,7.6000000000000005,53.0,18.0,18.0,1.6,0.0,1-111111
1727078210.0,0.0,0.0,16.0,1.0,14.0,14.0,53.0,0.0,0.0,0.0,0.0,1-111111
1727078215.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078220.0,0.0,0.0,16.0,0.0,14.600000000000001,14.600000000000001,0.0,0.0,0.0,0.0,0.0,1-111111
1727078225.0,0.0,0.0,14.0,0.0,13.0,13.0,56.0,0.0,0.0,4.800000000000001,0.0,1-111111
1727078230.0,0.0,0.0,0.0,0.4,13.4,13.4,0.0,4.0,4.0,0.4,0.0,1-111111
1727078235.0,0.0,0.0,0.0,0.0,15.0,15.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727078240.0,0.0,0.0,16.0,0.0,15.0,15.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727078245.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078250.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078255.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078260.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078265.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078270.0,0.0,0.0,16.0,0.0,15.0,15.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727078275.0,0.0,0.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078280.0,0.0,0.0,7.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078285.0,0.2,0.2,3.0,0.2,3.6,3.6,56.0,2.0,2.0,2.6,0.0,1-111111
1727078290.0,0.0,0.0,0.0,0.8,2.8000000000000003,2.8000000000000003,0.0,8.0,8.0,0.8,0.0,1-111111
1727078295.0,0.0,0.0,7.0,0.0,6.0,6.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727078300.0,0.0,0.0,7.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078305.0,0.0,0.0,0.0,0.0,6.0,6.0,56.0,0.0,0.0,0.0,0.0,1-111111
1727078310.0,0.0,0.0,0.0,0.0,5.6000000000000005,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,1-111111
1727078315.0,0.0,0.0,0.0,0.2,4.0,4.0,56.0,22.0,22.0,1.6,0.0,1-111111
1727078320.0,0.0,0.0,0.0,2.8000000000000003,12.0,12.0,56.0,8.0,8.0,0.8,0.0,1-111111
1727078325.0,0.0,0.0,20.0,0.2,17.2,17.2,59.0,2.0,2.0,0.2,0.0,1-111111
1727078330.0,0.2,0.2,20.0,0.2,18.0,18.0,0.0,2.0,2.0,0.0,0.0,1-111111
1727078335.0,0.0,0.0,20.0,0.0,18.0,18.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078340.0,0.0,0.0,20.0,0.0,18.0,18.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078345.0,0.2,0.2,20.0,0.0,18.0,18.0,59.0,2.0,2.0,0.0,0.0,1-111111
1727078350.0,0.0,0.0,0.0,0.2,19.0,19.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078355.0,0.0,0.0,0.0,0.0,19.0,19.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078360.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078365.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078370.0,0.0,0.0,20.0,0.0,19.0,19.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078375.0,0.0,0.0,20.0,0.0,19.0,19.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078380.0,0.0,0.0,20.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078385.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078390.0,0.0,0.0,8.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1-111111
1727078395.0,0.2,0.2,9.0,0.2,10.600000000000001,10.600000000000001,0.0,2.0,2.0,4.2,0.0,1-111111
1727078400.0,0.0,0.0,0.0,0.0,6.6000000000000005,6.6000000000000005,0.0,0.0,0.0,0.0,0.0,1-111111
1727078405.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1-111111
1727078410.0,1.0,1.0,6.0,0.4,0.2,0.2,55.0,10.0,10.0,1.0,0.0,1-111111
1727078415.0,0.0,0.0,6.0,0.6000000000000001,4.6000000000000005,4.6000000000000005,59.0,0.0,0.0,0.0,0.0,1-111111
1727078420.0,0.0,0.0,5.0,0.0,5.2,5.2,14.0,0.0,0.0,0.0,0.0,1-111111
1727078425.0,0.0,0.0,0.0,0.4,5.2,5.2,0.0,22.0,22.0,2.0,0.0,1-111111
1727078430.0,0.0,0.0,0.0,2.0,13.200000000000001,13.200000000000001,59.0,2.0,2.0,0.2,0.0,1-111111
1727078435.0,0.0,0.0,0.0,0.0,16.0,16.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078440.0,0.0,0.0,17.0,0.0,16.0,16.0,59.0,0.0,0.0,0.0,0.0,1-111111
1727078445.0,0.0,0.0,17.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1-111111
